minute,red_triage_time,red_idle_time,red_transport_time,red_walking_time,red_functional_delay,green_idle_time,green_transport_time,green_walking_time,green_functional_delay,blue_hammer_time,blue_idle_time,blue_transport_time,blue_walking_time,blue_functional_delay,concurrent_activity_time,concurrent_idle_time,red_score,green_score,blue_score,total_score,saved_type_A_victim,saved_type_B_victim,saved_type_C_victim,Trial_number,Team_number
1,0,60000,0,0,0,60000,0,0,0,0,60000,0,0,0,0,60000,0,0,0,0,0,0,0,T000766,TM000283
2,0,20950,0,39050,0,17235,0,42765,0,4397,4983,0,50620,0,29360,4680,0,0,0,0,0,0,0,T000766,TM000283
3,7302,18823,1302,32573,0,19615,17263,23122,0,5350,16069,0,38581,0,16051,3722,0,60,0,60,0,1,1,T000766,TM000283
4,7846,11507,0,40647,0,5840,30611,23549,0,9798,7976,0,42226,0,30458,3214,0,100,0,100,0,0,2,T000766,TM000283
5,6000,14620,1403,37977,0,21116,15604,23280,0,5453,-635,0,55182,0,25617,1638,0,50,0,50,0,0,1,T000766,TM000283
6,5999,21550,0,32451,0,5850,32010,22140,0,4349,13572,10606,31473,0,16262,1532,0,70,0,70,1,1,1,T000766,TM000283
7,0,12164,0,47836,0,15742,4799,39459,0,10499,505,0,48996,0,30242,817,0,10,0,10,0,1,0,T000766,TM000283
8,9000,18379,0,32621,2396,10457,22509,27034,0,2650,18277,0,39073,0,17555,1642,0,60,0,60,1,0,1,T000766,TM000283
9,1854,17912,199,40035,0,11863,13802,34335,0,2651,3788,0,53561,0,26347,206,0,50,0,50,0,0,1,T000766,TM000283
10,4196,11355,0,44449,0,4306,28306,27388,0,901,629,0,58470,0,39752,307,0,20,0,20,1,1,0,T000766,TM000283
11,0,13885,0,46115,0,23184,0,36816,0,0,814,0,59186,0,29138,304,0,0,0,0,0,0,0,T000766,TM000283
12,12000,11500,0,36500,12529,16768,23607,19625,0,6195,11524,0,42281,0,17433,2961,0,60,0,60,0,1,1,T000766,TM000283
13,0,13394,0,46606,0,19781,10954,29265,0,3745,2900,9652,43703,0,27257,1126,0,50,10,60,0,1,1,T000766,TM000283
14,8952,12321,0,38727,0,10338,23506,26156,0,3450,9169,0,47381,0,24564,1023,0,20,0,20,1,1,0,T000766,TM000283
15,6050,16766,0,37184,5051,5122,28056,26822,0,1750,8754,10602,38894,0,26967,103,0,100,10,110,1,0,2,T000766,TM000283
16,6051,18213,0,35736,0,4375,13590,42035,0,2601,5203,8353,43843,0,28281,921,0,10,10,20,1,1,0,T000766,TM000283
0,0,60000,0,0,0,60000,0,0,0,0,56923,0,3077,0,0,56923,0,0,0,0,0,0,0,T000825,TM000313
1,0,60000,0,0,0,60000,0,0,0,0,60000,0,0,0,0,60000,0,0,0,0,0,0,0,T000825,TM000313
2,0,41147,0,18853,0,41574,0,18426,0,0,17746,0,42254,0,13306,16915,0,0,0,0,0,0,0,T000825,TM000313
3,0,25285,0,34715,0,30361,0,29639,0,1800,17388,0,40812,0,15880,5623,0,0,0,0,0,0,0,T000825,TM000313
4,9049,23928,0,27023,20644,35033,0,24967,0,0,37503,0,22497,0,1836,9660,0,0,0,0,0,0,0,T000825,TM000313
5,0,30512,28668,820,0,57140,0,2860,0,0,3397,0,56603,0,1428,3089,0,0,0,0,0,0,0,T000825,TM000313
6,0,9045,15514,35441,0,36677,0,23323,0,5399,4652,0,49949,0,15944,1462,50,0,0,50,0,0,1,T000825,TM000313
7,6001,8395,44975,629,0,12140,42954,4906,0,5596,19024,0,35380,0,22927,14317,0,50,0,50,0,0,1,T000825,TM000313
8,0,7380,18331,34289,0,35955,0,24045,0,2599,7434,0,49967,0,16139,2140,10,0,0,10,1,0,0,T000825,TM000313
9,6000,19254,19805,14941,10805,26557,21523,11920,0,851,16461,0,42688,0,18798,13092,10,0,0,10,1,0,0,T000825,TM000313
10,0,17955,24373,17672,0,0,60000,0,0,0,9220,18023,32757,0,5977,4598,0,0,0,0,0,0,0,T000825,TM000313
11,0,14684,25081,20235,0,76,59979,-55,0,10952,3167,34606,11275,0,14215,617,0,50,50,100,0,0,2,T000825,TM000313
12,0,24004,0,35996,0,40418,0,19582,0,0,18735,33,41232,0,8115,6238,0,0,50,50,0,0,1,T000825,TM000313
13,0,57415,0,2585,0,31149,0,28851,0,850,13771,0,45379,0,122,8283,0,0,0,0,0,0,0,T000825,TM000313
14,0,34694,0,25306,0,41036,0,18964,0,0,17521,0,42479,0,6874,10337,0,0,0,0,0,0,0,T000825,TM000313
15,3000,44534,1101,11365,0,29777,0,30223,0,3600,17222,0,39178,0,4290,8533,0,0,0,0,0,0,0,T000825,TM000313
16,2999,25326,0,31675,0,8875,31854,19271,0,950,15613,22704,20733,0,18851,4611,0,10,10,20,1,1,0,T000825,TM000313
0,0,58262,0,1738,0,57446,0,2554,0,0,59490,0,510,0,205,56528,0,0,0,0,0,0,0,T000820,TM000310
1,0,60000,0,0,0,60000,0,0,0,0,60000,0,0,0,0,60000,0,0,0,0,0,0,0,T000820,TM000310
2,5998,7398,7329,39275,0,16717,0,43283,0,1755,9508,0,48737,0,31507,4504,0,0,0,0,0,0,0,T000820,TM000310
3,2999,9415,17334,30252,19703,21023,0,38977,0,2451,18751,15323,23475,0,19191,4408,0,0,0,0,0,0,0,T000820,TM000310
4,9001,11010,11501,28488,0,20182,0,39818,0,6201,8810,17084,27905,0,17582,1948,0,0,0,0,0,0,0,T000820,TM000310
5,3050,7989,37505,11456,0,12459,0,47541,0,2603,4462,0,52935,0,23407,410,0,0,0,0,0,0,0,T000820,TM000310
6,3001,10176,6050,40773,0,16316,0,43684,0,5100,8819,1122,44959,0,27812,1121,0,0,0,0,0,0,0,T000820,TM000310
7,9002,8133,8024,34841,7168,5370,23223,31407,0,2650,6064,33454,17832,0,31143,0,0,30,0,30,2,1,0,T000820,TM000310
8,9004,15019,6434,29543,0,6778,25035,28187,0,850,4151,11281,43718,0,26536,406,0,30,0,30,1,2,0,T000820,TM000310
9,3000,7020,5522,44458,4937,1634,44366,14000,0,2350,1828,25673,30149,0,38044,102,0,170,0,170,0,2,3,T000820,TM000310
10,8999,12789,7781,30431,0,1840,34836,23324,0,1752,7915,27727,22606,0,28471,306,0,60,0,60,1,0,1,T000820,TM000310
11,3000,7146,22178,27676,0,102,28224,31674,0,0,5353,0,54647,0,43287,2,0,10,0,10,0,1,0,T000820,TM000310
12,3000,3146,20631,33223,0,939,49545,9516,0,0,2576,0,57424,0,49925,0,0,110,0,110,1,0,2,T000820,TM000310
13,2999,9475,10402,37124,0,1350,14162,44488,0,1800,11483,15722,30995,0,26609,103,0,70,0,70,0,2,1,T000820,TM000310
14,6922,6158,11699,35221,0,11474,9253,39273,0,851,5281,33830,20038,0,34506,1341,50,10,0,60,1,0,1,T000820,TM000310
15,8078,3091,24174,24657,0,2246,9704,48050,0,0,2668,37255,20077,0,31465,203,10,10,10,30,2,1,0,T000820,TM000310
16,3001,2776,38185,16038,0,921,0,59079,0,1802,7036,6652,44510,0,24495,0,0,0,10,10,1,0,0,T000820,TM000310
0,0,60000,0,0,0,54949,0,5051,0,0,60000,0,0,0,0,54949,0,0,0,0,0,0,0,T000860,TM000330
1,0,60000,0,0,0,60000,0,0,0,0,60000,0,0,0,0,60000,0,0,0,0,0,0,0,T000860,TM000330
2,6097,16817,0,37086,0,19661,0,40339,0,0,9788,0,50212,0,26440,6064,0,0,0,0,0,0,0,T000860,TM000330
3,2999,32124,0,24877,18917,30928,0,29072,0,0,28331,0,31669,0,8293,10018,0,0,0,0,0,0,0,T000860,TM000330
4,3001,36066,15919,5014,21780,12004,23231,24765,0,0,39349,13018,7633,0,9868,10461,0,10,0,10,0,1,0,T000860,TM000330
5,0,0,60000,0,0,6657,10451,42892,0,2803,16184,36936,4077,0,10620,512,0,10,0,10,1,0,0,T000860,TM000330
6,0,20178,5235,34587,134,11603,19334,29063,0,3119,31828,0,25053,0,11289,4420,50,10,0,60,1,0,1,T000860,TM000330
7,9098,34265,0,16637,11581,11146,8119,40735,0,780,47153,0,12067,0,3570,7765,0,0,0,0,0,0,0,T000860,TM000330
8,0,29229,0,30771,0,6974,33138,19888,0,0,23870,0,36130,0,13815,204,0,100,0,100,0,0,2,T000860,TM000330
9,6050,31123,0,22827,40624,9319,17501,33180,0,4254,37404,0,18342,0,7941,6193,0,50,0,50,0,0,1,T000860,TM000330
10,0,43514,0,16486,0,23274,12921,23805,0,5151,36625,4402,13822,0,4396,19317,0,0,0,0,0,0,1,T000860,TM000330
11,0,27637,0,32363,0,7178,25936,26886,0,850,26422,0,32728,0,17298,8637,0,60,0,60,0,1,0,T000860,TM000330
12,6049,23843,951,29157,6168,25821,16952,17227,0,1701,32065,0,26234,0,5752,4805,0,50,0,50,0,0,1,T000860,TM000330
13,0,45086,0,14914,0,4407,28904,26689,0,849,39250,0,19901,0,2394,5940,0,10,0,10,0,1,0,T000860,TM000330
14,5949,43502,0,10549,29956,13525,0,46475,0,849,37776,0,21375,0,6356,9847,0,0,0,0,0,0,0,T000860,TM000330
15,0,33991,0,26009,0,4916,16519,38565,0,1801,43140,0,15059,0,5550,3286,0,0,0,0,0,0,0,T000860,TM000330
16,6150,19854,12405,21591,0,16745,9486,33769,0,1150,28358,0,30492,0,15421,8901,10,50,0,60,0,1,1,T000860,TM000330
0,0,57745,0,2255,0,58572,0,1428,0,0,60000,0,0,0,0,56317,0,0,0,0,0,0,0,T000842,TM000321
1,0,52133,0,7867,0,59590,0,410,0,0,60000,0,0,0,0,52029,0,0,0,0,0,0,0,T000842,TM000321
2,0,11779,0,48221,0,12159,0,47841,0,1749,9535,0,48716,0,36562,3885,0,0,0,0,0,0,0,T000842,TM000321
3,3000,10615,0,46385,622,19044,20312,20644,0,1750,19787,0,38463,0,24083,5319,0,10,0,10,1,0,0,T000842,TM000321
4,3001,30410,4102,22487,15568,6628,7602,45770,0,4350,25982,0,29668,0,15154,3874,0,50,0,50,0,0,1,T000842,TM000321
5,9050,9826,6951,34173,0,4450,6402,49148,0,3550,13652,0,42798,0,28123,1148,0,50,0,50,0,0,1,T000842,TM000321
6,0,7680,17801,34519,0,2329,19405,38266,0,0,15756,10202,34042,0,33109,223,0,20,0,20,1,1,0,T000842,TM000321
7,6000,18646,0,35354,16515,4301,28784,26915,0,4348,17034,4352,34266,0,22654,1631,0,10,0,10,0,1,0,T000842,TM000321
8,6001,10077,6251,37671,1418,7547,10781,41672,0,2651,17802,5151,34396,0,25851,511,0,110,0,110,0,1,2,T000842,TM000321
9,6050,12158,0,41792,9746,12221,17053,30726,0,849,13556,3301,42294,0,28327,915,0,60,0,60,1,0,1,T000842,TM000321
10,6249,16935,0,36816,17437,5824,17133,37043,0,2549,7894,0,49557,0,28343,719,0,50,0,50,0,0,1,T000842,TM000321
11,3001,9048,0,47951,0,613,42078,17309,0,0,2364,0,57636,0,43964,0,0,10,0,10,0,1,0,T000842,TM000321
12,6000,2514,32932,18554,7402,14046,25802,20152,0,0,15211,0,44789,0,11713,3469,0,10,0,10,1,0,0,T000842,TM000321
13,0,3311,48020,8669,0,32623,8691,18686,0,1750,12062,0,46188,0,10505,4400,0,10,0,10,1,0,0,T000842,TM000321
14,9050,11681,2801,36468,0,3173,27272,29555,0,3452,26261,6603,23684,0,20478,2250,0,100,0,100,0,0,2,T000842,TM000321
15,0,6358,0,53642,4632,2446,28606,28948,0,4101,7460,0,48439,0,40549,0,0,100,0,100,0,0,2,T000842,TM000321
16,7383,18319,7250,27048,26833,10364,10504,39132,0,6199,17099,6850,29852,0,20818,4218,0,60,0,60,0,1,1,T000842,TM000321
0,0,54978,0,5022,0,57139,0,2861,0,0,59387,0,613,0,0,53036,0,0,0,0,0,0,0,T000699,TM000250
1,0,60000,0,0,0,56936,0,3064,0,0,60000,0,0,0,0,56936,0,0,0,0,0,0,0,T000699,TM000250
2,0,10380,0,49620,0,22514,0,37486,0,2646,9995,0,47359,0,32368,6708,0,0,0,0,0,0,0,T000699,TM000250
3,6002,16130,20360,17508,0,24524,967,34509,0,8391,10922,0,40687,0,11439,2752,10,0,0,10,0,1,0,T000699,TM000250
4,3000,16525,0,40475,0,22970,18787,18243,0,2001,9962,0,48037,0,18932,920,0,10,0,10,1,0,0,T000699,TM000250
5,0,17828,0,42172,0,29486,22002,8512,0,4446,1579,0,53975,0,16502,1634,0,0,0,0,0,0,0,T000699,TM000250
6,3000,20279,0,36721,45093,29902,612,29486,0,3700,4868,0,51432,0,21339,5503,0,0,0,0,0,0,0,T000699,TM000250
7,0,5491,48855,5654,0,0,60000,0,0,7920,4007,0,48073,0,28682,815,10,0,0,10,1,0,0,T000699,TM000250
8,6000,7365,14120,32515,10177,30598,8637,20765,0,8034,1967,0,49999,0,14816,208,10,50,0,60,1,0,1,T000699,TM000250
9,0,613,58635,752,60000,32887,0,27113,0,1649,5002,0,53349,0,10218,1632,0,0,0,0,0,0,0,T000699,TM000250
10,2999,7325,47418,2258,533,17029,29767,13204,0,6243,17781,7655,28321,0,9695,3979,0,0,0,0,0,0,0,T000699,TM000250
11,0,22435,3437,34128,25869,25521,1406,33073,0,3551,7106,0,49343,0,19497,2547,10,50,0,60,0,1,1,T000699,TM000250
12,2996,8433,0,48571,3286,17450,17553,24997,0,1742,12741,0,45517,0,26219,1320,0,50,0,50,0,0,1,T000699,TM000250
13,6001,7925,0,46074,0,54023,0,5977,0,1400,1525,0,57075,0,4383,405,0,0,0,0,0,0,0,T000699,TM000250
14,3001,15584,0,41415,0,15182,39118,5700,0,849,16123,34020,9008,0,14823,3461,0,0,0,0,1,0,0,T000699,TM000250
15,2999,2733,0,54268,0,13550,28135,18315,0,0,6525,790,52685,0,37609,0,10,50,0,60,0,0,1,T000699,TM000250
16,0,11241,0,48759,0,23242,0,36758,0,2653,5290,0,52057,0,27959,1529,0,0,0,0,0,0,0,T000699,TM000250
0,0,60000,0,0,0,57127,0,2873,0,0,60000,0,0,0,0,57127,0,0,0,0,0,0,0,T000626,TM000213
1,0,60000,0,0,0,57902,0,2098,0,0,60000,0,0,0,0,57902,0,0,0,0,0,0,0,T000626,TM000213
2,6047,6374,6102,41477,0,21750,0,38250,0,0,7151,0,52849,0,32276,4333,0,0,0,0,0,0,0,T000626,TM000213
3,6000,16033,12650,25317,8091,18269,11713,30018,0,853,24329,0,34818,0,9680,3920,0,10,0,10,0,0,1,T000626,TM000213
4,6001,11211,11054,31734,0,3713,24756,31531,0,900,22927,11219,24954,0,22330,105,0,30,0,30,2,1,0,T000626,TM000213
5,6049,10106,3768,40077,22406,10390,6819,42791,0,0,1676,14383,43941,0,36804,629,0,0,50,50,0,0,1,T000626,TM000213
6,2996,17338,10658,29008,9395,1784,37434,20782,0,6196,7277,0,46527,0,29243,632,0,60,0,60,1,0,1,T000626,TM000213
7,8998,12344,2000,36658,3257,2661,29258,28081,0,1752,24248,3802,30198,0,23000,1,0,100,0,100,0,0,2,T000626,TM000213
8,6049,10309,3002,40640,0,786,23577,35637,0,951,16498,10151,32400,0,26661,0,0,100,0,100,0,0,2,T000626,TM000213
9,0,15169,0,44831,0,10424,13994,35582,0,1701,6098,0,52201,0,36294,839,0,20,0,20,1,1,0,T000626,TM000213
10,2999,33826,5609,17566,0,18971,0,41029,0,1751,10313,0,47936,0,9486,445,0,0,0,0,0,0,0,T000626,TM000213
11,2998,19928,12368,24706,12221,8545,18504,32951,0,4448,11975,0,43577,0,23594,1972,0,10,0,10,1,0,0,T000626,TM000213
12,6050,6804,19382,27764,0,8473,0,51527,0,1698,12472,0,45830,0,36323,1001,50,0,0,50,0,0,1,T000626,TM000213
13,6066,10569,16302,27063,0,15601,9923,34476,0,951,17118,0,41931,0,22572,3519,0,10,0,10,1,0,0,T000626,TM000213
14,6052,13621,0,40327,0,2828,17936,39236,0,7351,12660,0,39989,0,26399,0,0,70,0,70,0,2,1,T000626,TM000213
15,3000,14702,0,42298,0,9259,16350,34391,0,1800,5249,0,52951,0,31200,105,0,50,0,50,0,0,1,T000626,TM000213
16,6050,15311,11603,27036,0,14627,10952,34421,0,3495,10314,5052,41139,0,26001,5485,0,50,0,50,0,0,1,T000626,TM000213
0,0,58743,0,1257,0,56160,0,3840,0,0,58557,0,1443,0,0,54289,0,0,0,0,0,0,0,T000815,TM000308
1,0,60000,0,0,0,60000,0,0,0,0,60000,0,0,0,0,60000,0,0,0,0,0,0,0,T000815,TM000308
2,2027,8865,0,49108,0,23428,0,36572,0,846,4126,0,55028,0,32417,3513,0,0,0,0,0,0,0,T000815,TM000308
3,3969,7950,0,48081,0,27508,0,32492,0,2653,-354,0,57701,0,25437,104,0,0,0,0,0,0,0,T000815,TM000308
4,5999,18420,0,35581,12762,7058,24353,28589,0,901,-901,26560,33440,0,28768,0,0,10,20,30,1,2,0,T000815,TM000308
5,2997,2129,28412,26462,0,12793,30663,16544,0,4050,-1269,38405,18814,0,33286,922,50,0,0,50,0,0,1,T000815,TM000308
6,9001,7295,13030,30674,4031,15192,15153,29655,0,2702,9105,8027,40166,0,29991,5761,10,10,0,20,1,1,0,T000815,TM000308
7,9000,-460,27259,24201,0,27375,127,32498,0,3496,4705,7409,44390,0,25003,4205,50,0,10,60,1,0,1,T000815,TM000308
8,3050,7433,18228,31289,0,10269,30776,18955,0,8804,-3517,23828,30885,0,35523,1839,50,50,50,150,0,0,3,T000815,TM000308
9,0,8729,4701,46570,0,5638,42004,12358,0,15293,-2657,0,47364,0,30928,4005,0,50,0,50,0,0,1,T000815,TM000308
10,6000,4444,23456,26100,9466,25762,0,34238,0,4652,3835,11801,39712,0,26978,3784,60,0,0,60,1,0,1,T000815,TM000308
11,9003,5146,10726,35125,13848,24360,6073,29567,0,6200,4899,26290,22611,0,25190,4940,0,0,50,50,0,0,1,T000815,TM000308
12,3878,5125,15331,35666,7322,10789,13975,35236,0,3700,3071,0,53229,0,37345,396,60,50,0,110,0,1,2,T000815,TM000308
13,11222,11809,3228,33741,16893,22815,10677,26508,0,1798,5586,25679,26937,0,23593,2587,0,0,0,0,0,0,0,T000815,TM000308
14,6101,3257,20129,30513,0,6822,21576,31602,0,0,2974,30602,26424,0,40347,1020,10,50,10,70,2,0,1,T000815,TM000308
15,6048,7163,530,46259,0,15793,0,44207,0,1750,-1445,3277,56418,0,36407,0,10,0,10,20,1,1,0,T000815,TM000308
16,6044,3891,24711,25354,0,13778,24302,21920,0,899,-181,30155,29127,0,30750,204,20,10,10,40,2,2,0,T000815,TM000308
0,0,57032,0,2968,0,60000,0,0,0,0,60000,0,0,0,0,57032,0,0,0,0,0,0,0,T000764,TM000282
1,0,60000,0,0,0,54592,0,5408,0,0,60000,0,0,0,0,54592,0,0,0,0,0,0,0,T000764,TM000282
2,0,10969,0,49031,0,16895,0,43105,0,2199,6674,0,51127,0,36645,4277,0,0,0,0,0,0,0,T000764,TM000282
3,9048,15384,2752,32816,0,14225,0,45775,0,0,20288,25323,14389,0,20080,3895,0,0,0,0,0,0,0,T000764,TM000282
4,0,5446,0,54554,13511,4690,0,55310,0,0,6542,17861,35597,0,44238,0,0,0,50,50,0,0,1,T000764,TM000282
5,9004,18644,0,32352,18041,19472,0,40528,0,2899,7119,41823,8159,0,15555,3613,0,0,0,0,0,0,0,T000764,TM000282
6,415,9420,0,50165,0,17029,6473,36498,0,852,6703,29061,23384,0,26863,511,0,0,50,50,0,0,1,T000764,TM000282
7,8584,15472,16041,19903,7759,4087,5900,50013,0,1100,3085,44537,11278,0,21922,0,0,0,50,50,0,0,1,T000764,TM000282
8,3000,25272,614,31114,28036,3184,9351,47465,0,1756,9678,37717,10849,0,24562,307,0,10,0,10,1,0,0,T000764,TM000282
9,2999,7221,22940,26840,0,6928,19713,33359,0,0,2852,38346,18802,0,41925,204,50,50,50,150,0,0,3,T000764,TM000282
10,6466,7992,0,45542,0,2040,13188,44772,0,0,3159,41372,15469,0,38475,0,0,10,10,20,1,1,0,T000764,TM000282
11,2535,5256,2551,49658,20242,11159,10015,38826,0,2597,787,14001,42615,0,40219,82,10,10,0,20,1,1,0,T000764,TM000282
12,0,36094,0,23906,60000,42254,0,17746,0,1100,3104,23404,32392,0,5202,2366,0,0,10,10,1,0,0,T000764,TM000282
13,2989,49638,0,7373,60000,37923,1800,20277,0,6100,13848,0,40052,0,2958,11866,0,0,0,0,0,0,0,T000764,TM000282
14,3103,1387,0,55510,1536,5087,0,54913,0,1850,16250,0,41900,0,20846,6947,0,0,0,0,0,0,0,T000764,TM000282
15,0,0,0,60000,0,0,0,60000,0,1996,26430,0,31574,0,1854,8420,0,0,0,0,0,0,0,T000764,TM000282
16,0,0,0,60000,0,0,0,60000,0,0,11785,0,48215,0,45025,5226,0,0,0,0,0,0,0,T000764,TM000282
0,0,58021,0,1979,0,43658,0,16342,0,0,60000,0,0,0,0,41785,0,0,0,0,0,0,0,T000701,TM000251
1,0,60000,0,0,0,40142,0,19858,0,0,60000,0,0,0,0,40142,0,0,0,0,0,0,0,T000701,TM000251
2,0,8572,0,51428,0,14179,0,45821,0,1267,12312,0,46421,0,35108,3071,0,0,0,0,0,0,0,T000701,TM000251
3,11849,3809,11604,32738,-3273,16596,0,43404,0,1329,23246,917,34508,0,17682,1854,0,0,0,0,0,0,0,T000701,TM000251
4,3000,13440,2203,41357,0,25998,6600,27402,0,0,20817,22087,17096,0,8925,6984,0,0,0,0,0,0,0,T000701,TM000251
5,6000,8384,3150,42466,0,12543,0,47457,0,1950,28153,0,29897,0,13621,1,0,0,0,0,0,0,0,T000701,TM000251
6,0,29992,0,30008,0,6560,0,53440,0,0,24571,0,35429,0,10473,1441,0,0,0,0,0,0,0,T000701,TM000251
7,5899,18684,16051,19366,0,2144,21120,36736,0,1751,19005,12669,26575,0,16998,511,0,20,0,20,1,1,0,T000701,TM000251
8,3001,6107,0,50892,0,7659,7751,44590,0,0,20322,18439,21239,0,26269,917,0,10,10,20,1,1,0,T000701,TM000251
9,3000,14736,16419,25845,11741,1940,0,58060,0,4549,18688,0,36763,0,20844,714,0,0,0,0,0,0,0,T000701,TM000251
10,0,4927,27850,27223,0,2779,17506,39715,0,1000,14074,28970,15956,0,27101,2,0,10,10,20,2,0,0,T000701,TM000251
11,0,10474,30907,18619,0,2889,17054,40057,0,13018,17050,19888,10044,0,14187,1329,100,0,50,150,0,0,3,T000701,TM000251
12,8950,9784,26756,14510,0,7242,23151,29607,0,3083,8330,38367,10220,0,8930,2257,10,0,0,10,0,1,0,T000701,TM000251
13,0,2049,57803,148,0,29610,18402,11988,0,849,8454,48602,2095,0,918,8303,0,10,0,10,1,0,0,T000701,TM000251
14,3099,9493,31651,15757,17517,35983,0,24017,0,2600,14683,8934,33783,0,9244,8090,0,0,0,0,0,0,0,T000701,TM000251
15,3000,9385,13453,34162,16624,7599,0,52401,0,2119,16071,0,41810,0,28371,2896,50,0,0,50,0,0,1,T000701,TM000251
16,5767,9066,8636,36531,14482,1856,37455,20689,0,4132,22423,0,33445,0,25866,101,0,100,0,100,0,0,2,T000701,TM000251
0,0,60000,0,0,0,60000,0,0,0,0,60000,0,0,0,0,60000,0,0,0,0,0,0,0,T000781,TM000291
1,0,58570,0,1430,0,58251,0,1749,0,0,57545,0,2455,0,0,54468,0,0,0,0,0,0,0,T000781,TM000291
2,6052,11109,0,42839,0,21537,0,38463,0,2696,7065,0,50239,0,31558,6977,0,0,0,0,0,0,0,T000781,TM000291
3,0,5934,12555,41511,0,22691,7223,30086,0,4824,14951,0,40225,0,19004,202,10,0,0,10,0,1,0,T000781,TM000291
4,5950,17315,25074,11661,0,10131,21130,28739,0,3923,20599,0,35478,0,19736,3876,0,10,0,10,1,0,0,T000781,TM000291
5,6000,15058,10945,27997,16260,6433,25507,28060,0,2849,12917,5714,38520,0,25122,2263,20,0,0,20,2,0,1,T000781,TM000291
6,6001,19292,7254,27453,0,10434,16348,33218,0,2597,5181,34133,18089,0,22440,715,10,0,50,60,1,1,1,T000781,TM000291
7,3001,15935,0,41064,6546,17876,2675,39449,0,3349,17534,0,39117,0,18057,3069,0,0,0,0,0,0,0,T000781,TM000291
8,5999,8585,15809,29607,4231,5110,31632,23258,0,901,13075,22315,23709,0,24092,2851,50,50,10,110,0,1,2,T000781,TM000291
9,6051,10868,16506,26575,0,14416,19122,26462,0,3490,7001,19526,29983,0,24710,1019,10,0,0,10,0,1,0,T000781,TM000291
10,5999,19273,1025,33703,23232,12141,1627,46232,0,12655,14942,0,32403,0,17784,4191,0,10,0,10,1,0,0,T000781,TM000291
11,5993,12103,9906,31998,0,27763,0,32237,0,2700,6205,24486,26609,0,21188,2963,50,0,10,60,0,1,1,T000781,TM000291
12,0,18055,11228,30717,0,27858,0,32142,0,1804,444,18027,39725,0,23318,1127,10,0,10,20,1,1,0,T000781,TM000291
13,8275,9083,19902,22740,0,38257,0,21743,0,4151,23256,1125,31468,0,7705,7177,50,0,0,50,0,0,1,T000781,TM000291
14,3724,6351,24024,25901,0,19511,0,40489,0,5385,2768,17383,34464,0,30722,1014,10,0,50,60,0,1,1,T000781,TM000291
15,3003,24691,21374,10932,11430,28792,0,31208,0,3899,16665,0,39436,0,10450,7356,0,0,0,0,0,0,0,T000781,TM000291
16,3000,4374,15935,36691,0,21444,13803,24753,0,3648,426,0,55926,0,33157,204,60,50,0,110,1,0,2,T000781,TM000291
0,0,60000,0,0,0,60000,0,0,0,0,60000,0,0,0,0,60000,0,0,0,0,0,0,0,T000614,TM000207
1,0,60000,0,0,0,60000,0,0,0,0,60000,0,0,0,0,60000,0,0,0,0,0,0,0,T000614,TM000207
2,3050,10114,5487,41349,0,13076,0,46924,0,2657,4584,0,52759,0,38021,3854,0,0,0,0,0,0,0,T000614,TM000207
3,6003,1224,5103,47670,0,11590,0,48410,0,2648,19812,1480,36060,0,28772,1357,0,0,0,0,0,0,0,T000614,TM000207
4,5999,13405,4802,35794,0,7407,5880,46713,0,3493,15467,8783,32257,0,26596,1704,0,0,10,10,1,0,0,T000614,TM000207
5,2999,11280,3050,42671,11156,1077,19183,39740,0,3528,9405,0,47067,0,39006,436,0,60,0,60,0,1,1,T000614,TM000207
6,9014,14114,8503,28369,0,2725,26056,31219,0,0,8448,6751,44801,0,26961,0,0,70,0,70,2,0,1,T000614,TM000207
7,3001,4367,15602,37030,-54,4296,22329,33375,0,7000,8863,0,44137,0,36884,105,50,70,0,120,0,2,2,T000614,TM000207
8,6048,6745,31730,15477,0,11863,9999,38138,0,1999,14077,0,43924,0,29572,1294,0,50,0,50,0,0,1,T000614,TM000207
9,6051,3411,17121,33417,0,2363,33155,24482,0,900,7997,9856,41247,0,39443,438,0,10,0,10,1,0,0,T000614,TM000207
10,9431,14118,5602,30849,0,0,29830,30170,0,6102,18389,3200,32309,0,25509,209,0,60,0,60,1,0,1,T000614,TM000207
11,5669,5249,13405,35677,0,1261,41663,17076,0,850,13985,6401,38764,0,35304,0,0,150,0,150,0,0,3,T000614,TM000207
12,6003,3130,7355,43512,0,2858,30839,26303,0,1797,13366,4802,40035,0,37138,418,0,60,0,60,0,1,1,T000614,TM000207
13,0,1408,0,58592,0,417,34655,24928,0,849,3234,0,55917,0,54195,0,0,60,0,60,1,0,1,T000614,TM000207
14,3050,7417,0,49533,10583,14767,6800,38433,0,1750,15716,0,42534,0,28316,315,0,0,0,0,0,0,0,T000614,TM000207
15,6051,23686,0,30263,0,25911,20387,13702,0,0,26871,10804,22325,0,17554,12262,0,0,10,10,0,1,0,T000614,TM000207
16,0,208,0,59792,0,4156,10976,44868,0,0,2435,0,57565,0,52785,0,0,100,0,100,0,0,2,T000614,TM000207
0,0,60000,0,0,0,60000,0,0,0,0,60000,0,0,0,0,60000,0,0,0,0,0,0,0,T000761,TM000281
1,0,60000,0,0,0,55665,0,4335,0,0,60000,0,0,0,0,55665,0,0,0,0,0,0,0,T000761,TM000281
