"","minute","time","trial","team","X","process_effort_s","process_skill_use_s","process_workload_burnt","comms_total_words","comms_equity","triage_count","team_score","elapsed_ms","team_score_agg","critic_victim","noncritic_victim","BLUE_anger","BLUE_marking_skill","BLUE_mission_knowledge","BLUE_role","BLUE_anxiety","BLUE_gaming_experience","BLUE_sbsod","BLUE_rmie","BLUE_walking_skill","BLUE_transporting_skill","RED_anger","RED_marking_skill","RED_mission_knowledge","RED_role","RED_anxiety","RED_gaming_experience","RED_sbsod","RED_rmie","RED_walking_skill","RED_transporting_skill","GREEN_anger","GREEN_marking_skill","GREEN_mission_knowledge","GREEN_role","GREEN_anxiety","GREEN_gaming_experience","GREEN_sbsod","GREEN_rmie","GREEN_walking_skill","GREEN_transporting_skill","team_marking_skill_sd","team_rmie_mean","team_transporting_skill_sd","team_anger_sd","team_gaming_experience_sd","team_walking_skill_mean","team_transporting_skill_mean","team_mission_knowledge_mean","team_rmie_sd","team_anger_mean","team_sbsod_mean","team_sbsod_sd","team_gaming_experience_mean","team_mission_knowledge_sd","team_anxiety_mean","team_anxiety_sd","team_walking_skill_sd","team_marking_skill_mean","Blue","Green","Red","time.1","filename","study","condition.id","condition.agent.name","map.order","red_triage_time","red_idle_time","red_transport_time","red_walking_time","red_functional_delay","green_idle_time","green_transport_time","green_walking_time","green_functional_delay","blue_hammer_time","blue_idle_time","blue_transport_time","blue_walking_time","blue_functional_delay","concurrent_activity_time","concurrent_idle_time","red_score","green_score","blue_score","total_score","saved_type_A_victim","saved_type_B_victim","saved_type_C_victim","Trial_number","Team_number","team_functional_delay","team_idle_time","mission","lagcomms","diffcomms","cumidle","cumactive","cumdelay","cumeffort","cumskilluse","cumstrategy"
"266",9,"00:09:00","T000625","TM000213",9,25.7666666666667,12.1116666666667,0.00500093333333333,850.666666666667,283.166666666667,0.166666666666667,50,592752,420,1,0,1,3.76,20,"Engineering_Specialist",1.5,5,5.33,0.806,0.238,3.57,1.5,2.58,30,"Medical_Specialist",2.5,3.5,5.2,0.722,0.223,2.61,1,3.9,40,"Transport_Specialist",2,4,5.8,0.778,0.143,3.24,0.595,0.769,0.399,0.236,0.624,0.201,3.14,30,0.0346,1.17,5.44,0.257,4.17,8.16,2,0.408,0.0416,3.41,"E000697","E000667","E000693","0 days 00:09:02.569000000","HSRData_TrialMessages_Trial-T000625_Team-TM000213_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",3001,7981,28703,20315,4821,11600,2086,46314,0,7153,4240,0,48607,0,28319,317,50,50,0,100,0,0,2,"T000625","TM000213",4821,23821,1,770.666666666667,80,14380,117585,13027,136.616666666667,83.925,0.0391285333333333
"267",10,"00:10:00","T000625","TM000213",10,26.0333333333333,15.8,0.0125183333333333,916.5,306.5,0.333333333333333,0,653080,420,0,0,1,3.76,20,"Engineering_Specialist",1.5,5,5.33,0.806,0.238,3.57,1.5,2.58,30,"Medical_Specialist",2.5,3.5,5.2,0.722,0.223,2.61,1,3.9,40,"Transport_Specialist",2,4,5.8,0.778,0.143,3.24,0.595,0.769,0.399,0.236,0.624,0.201,3.14,30,0.0346,1.17,5.44,0.257,4.17,8.16,2,0.408,0.0416,3.41,"E000697","E000667","E000693","0 days 00:10:02.795000000","HSRData_TrialMessages_Trial-T000625_Team-TM000213_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",4869,6543,950,47638,0,23121,0,36879,0,3695,5637,0,50668,0,27026,1672,0,0,0,0,0,0,0,"T000625","TM000213",0,35301,1,850.666666666667,65.8333333333335,16052,144611,13027,162.65,99.725,0.0516468666666667
"268",11,"00:11:00","T000625","TM000213",11,25.1,9.89183333333333,0.0018046,978,324,0,0,713336,420,0,0,1,3.76,20,"Engineering_Specialist",1.5,5,5.33,0.806,0.238,3.57,1.5,2.58,30,"Medical_Specialist",2.5,3.5,5.2,0.722,0.223,2.61,1,3.9,40,"Transport_Specialist",2,4,5.8,0.778,0.143,3.24,0.595,0.769,0.399,0.236,0.624,0.201,3.14,30,0.0346,1.17,5.44,0.257,4.17,8.16,2,0.408,0.0416,3.41,"E000697","E000667","E000693","0 days 00:11:03.148000000","HSRData_TrialMessages_Trial-T000625_Team-TM000213_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",1132,14280,14718,29870,0,5322,13768,40910,0,0,15773,0,44227,0,28525,0,0,0,0,0,0,0,0,"T000625","TM000213",0,35375,1,916.5,61.5,16052,173136,13027,187.75,109.616833333333,0.0534514666666667
"269",12,"00:12:00","T000625","TM000213",12,22.7833333333333,6.77433333333333,0.0047556,1048.83333333333,344.166666666667,0.333333333333333,60,773472,480,1,10,1,3.76,20,"Engineering_Specialist",1.5,5,5.33,0.806,0.238,3.57,1.5,2.58,30,"Medical_Specialist",2.5,3.5,5.2,0.722,0.223,2.61,1,3.9,40,"Transport_Specialist",2,4,5.8,0.778,0.143,3.24,0.595,0.769,0.399,0.236,0.624,0.201,3.14,30,0.0346,1.17,5.44,0.257,4.17,8.16,2,0.408,0.0416,3.41,"E000697","E000667","E000693","0 days 00:12:03.380000000","HSRData_TrialMessages_Trial-T000625_Team-TM000213_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",3000,20298,6240,30462,0,4665,14735,40600,0,7352,7681,0,44967,0,29757,991,10,50,0,60,0,1,1,"T000625","TM000213",0,32644,1,978,70.8333333333333,17043,202893,13027,210.533333333333,116.391166666667,0.0582070666666667
"270",13,"00:13:00","T000625","TM000213",13,27.2666666666667,9.15166666666667,0.00318583333333333,1155.5,376,0,20,833606,500,0,20,1,3.76,20,"Engineering_Specialist",1.5,5,5.33,0.806,0.238,3.57,1.5,2.58,30,"Medical_Specialist",2.5,3.5,5.2,0.722,0.223,2.61,1,3.9,40,"Transport_Specialist",2,4,5.8,0.778,0.143,3.24,0.595,0.769,0.399,0.236,0.624,0.201,3.14,30,0.0346,1.17,5.44,0.257,4.17,8.16,2,0.408,0.0416,3.41,"E000697","E000667","E000693","0 days 00:13:03.479000000","HSRData_TrialMessages_Trial-T000625_Team-TM000213_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",3001,3967,13353,39679,0,7070,9152,43778,0,1750,3695,0,54555,0,43412,105,10,10,0,20,1,1,0,"T000625","TM000213",0,14732,1,1048.83333333333,106.666666666667,17148,246305,13027,237.8,125.542833333333,0.0613929
"271",14,"00:14:00","T000625","TM000213",14,22.9333333333333,1.7285,0.00184266666666667,1231,399.166666666667,0,0,893775,500,0,0,1,3.76,20,"Engineering_Specialist",1.5,5,5.33,0.806,0.238,3.57,1.5,2.58,30,"Medical_Specialist",2.5,3.5,5.2,0.722,0.223,2.61,1,3.9,40,"Transport_Specialist",2,4,5.8,0.778,0.143,3.24,0.595,0.769,0.399,0.236,0.624,0.201,3.14,30,0.0346,1.17,5.44,0.257,4.17,8.16,2,0.408,0.0416,3.41,"E000697","E000667","E000693","0 days 00:14:03.634000000","HSRData_TrialMessages_Trial-T000625_Team-TM000213_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",0,23807,0,36193,0,5760,0,54240,0,851,6731,0,52418,0,29270,731,0,0,0,0,0,0,0,"T000625","TM000213",0,36298,1,1155.5,75.5,17879,275575,13027,260.733333333333,127.271333333333,0.0632355666666667
"272",15,"00:15:00","T000625","TM000213",15,23.0666666666667,12.965,0.0072535,1317.5,426.666666666667,0.5,0,954108,500,0,0,1,3.76,20,"Engineering_Specialist",1.5,5,5.33,0.806,0.238,3.57,1.5,2.58,30,"Medical_Specialist",2.5,3.5,5.2,0.722,0.223,2.61,1,3.9,40,"Transport_Specialist",2,4,5.8,0.778,0.143,3.24,0.595,0.769,0.399,0.236,0.624,0.201,3.14,30,0.0346,1.17,5.44,0.257,4.17,8.16,2,0.408,0.0416,3.41,"E000697","E000667","E000693","0 days 00:15:03.827000000","HSRData_TrialMessages_Trial-T000625_Team-TM000213_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",9044,12357,23520,15079,0,17539,1400,41061,0,3700,12060,0,44240,0,18642,5325,0,0,0,0,0,0,0,"T000625","TM000213",0,41956,1,1231,86.5,23204,294217,13027,283.8,140.236333333333,0.0704890666666667
"273",16,"00:16:00","T000625","TM000213",16,23,14.36,0.010158,1376.2,444.2,0.2,50,1004313,550,1,0,1,3.76,20,"Engineering_Specialist",1.5,5,5.33,0.806,0.238,3.57,1.5,2.58,30,"Medical_Specialist",2.5,3.5,5.2,0.722,0.223,2.61,1,3.9,40,"Transport_Specialist",2,4,5.8,0.778,0.143,3.24,0.595,0.769,0.399,0.236,0.624,0.201,3.14,30,0.0346,1.17,5.44,0.257,4.17,8.16,2,0.408,0.0416,3.41,"E000697","E000667","E000693","0 days 00:16:04.146000000","HSRData_TrialMessages_Trial-T000625_Team-TM000213_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",6003,10016,15302,28679,25238,21495,0,38505,0,8907,18345,0,32748,0,16252,5322,50,0,0,50,0,0,1,"T000625","TM000213",25238,49856,1,1317.5,58.7,28526,310469,38265,306.8,154.596333333333,0.0806470666666667
"274",4,"00:04:00","T000626","TM000213",4,23.0833333333333,12.5416666666667,0.00581566666666667,806.666666666667,106.5,0.333333333333333,30,291416,40,0,30,1,3.76,20,"Engineering_Specialist",1.5,5,5.33,0.806,0.238,3.57,1.5,2.58,30,"Medical_Specialist",2.5,3.5,5.2,0.722,0.223,2.61,1,3.9,40,"Transport_Specialist",2,4,5.8,0.778,0.143,3.24,0.595,0.769,0.399,0.236,0.624,0.201,3.14,30,0.0346,1.17,5.44,0.257,4.17,8.16,2,0.408,0.0416,3.41,"E000697","E000667","E000693","0 days 00:04:01.297000000","HSRData_TrialMessages_Trial-T000626_Team-TM000213_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",6001,11211,11054,31734,0,3713,24756,31531,0,900,22927,11219,24954,0,22330,105,0,30,0,30,2,1,0,"T000626","TM000213",0,37851,2,734.666666666667,72,105,22330,0,23.0833333333333,12.5416666666667,0.00581566666666667
"275",5,"00:05:00","T000626","TM000213",5,24.5833333333333,9.555,0.005894,919.5,112.5,0.333333333333333,50,351781,90,1,0,1,3.76,20,"Engineering_Specialist",1.5,5,5.33,0.806,0.238,3.57,1.5,2.58,30,"Medical_Specialist",2.5,3.5,5.2,0.722,0.223,2.61,1,3.9,40,"Transport_Specialist",2,4,5.8,0.778,0.143,3.24,0.595,0.769,0.399,0.236,0.624,0.201,3.14,30,0.0346,1.17,5.44,0.257,4.17,8.16,2,0.408,0.0416,3.41,"E000697","E000667","E000693","0 days 00:05:01.483000000","HSRData_TrialMessages_Trial-T000626_Team-TM000213_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",6049,10106,3768,40077,22406,10390,6819,42791,0,0,1676,14383,43941,0,36804,629,0,0,50,50,0,0,1,"T000626","TM000213",22406,22172,2,806.666666666667,112.833333333333,734,59134,22406,47.6666666666667,22.0966666666667,0.0117096666666667
"276",6,"00:06:00","T000626","TM000213",6,25.5833333333333,14.5016666666667,0.004066,1011.5,118.666666666667,0.166666666666667,60,412131,150,1,10,1,3.76,20,"Engineering_Specialist",1.5,5,5.33,0.806,0.238,3.57,1.5,2.58,30,"Medical_Specialist",2.5,3.5,5.2,0.722,0.223,2.61,1,3.9,40,"Transport_Specialist",2,4,5.8,0.778,0.143,3.24,0.595,0.769,0.399,0.236,0.624,0.201,3.14,30,0.0346,1.17,5.44,0.257,4.17,8.16,2,0.408,0.0416,3.41,"E000697","E000667","E000693","0 days 00:06:01.841000000","HSRData_TrialMessages_Trial-T000626_Team-TM000213_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",2996,17338,10658,29008,9395,1784,37434,20782,0,6196,7277,0,46527,0,29243,632,0,60,0,60,1,0,1,"T000626","TM000213",9395,26399,2,919.5,92,1366,88377,31801,73.25,36.5983333333333,0.0157756666666667
"277",7,"00:07:00","T000626","TM000213",7,22.35,9.12833333333333,0.00707226666666667,1077,128.833333333333,0.5,100,472498,250,2,0,1,3.76,20,"Engineering_Specialist",1.5,5,5.33,0.806,0.238,3.57,1.5,2.58,30,"Medical_Specialist",2.5,3.5,5.2,0.722,0.223,2.61,1,3.9,40,"Transport_Specialist",2,4,5.8,0.778,0.143,3.24,0.595,0.769,0.399,0.236,0.624,0.201,3.14,30,0.0346,1.17,5.44,0.257,4.17,8.16,2,0.408,0.0416,3.41,"E000697","E000667","E000693","0 days 00:07:02.214000000","HSRData_TrialMessages_Trial-T000626_Team-TM000213_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",8998,12344,2000,36658,3257,2661,29258,28081,0,1752,24248,3802,30198,0,23000,1,0,100,0,100,0,0,2,"T000626","TM000213",3257,39253,2,1011.5,65.5,1367,111377,35058,95.6,45.7266666666667,0.0228479333333333
"278",8,"00:08:00","T000626","TM000213",8,25.3,12.5416666666667,0.00463533333333333,1114.5,134.666666666667,0.333333333333333,100,532775,350,2,0,1,3.76,20,"Engineering_Specialist",1.5,5,5.33,0.806,0.238,3.57,1.5,2.58,30,"Medical_Specialist",2.5,3.5,5.2,0.722,0.223,2.61,1,3.9,40,"Transport_Specialist",2,4,5.8,0.778,0.143,3.24,0.595,0.769,0.399,0.236,0.624,0.201,3.14,30,0.0346,1.17,5.44,0.257,4.17,8.16,2,0.408,0.0416,3.41,"E000697","E000667","E000693","0 days 00:08:02.537000000","HSRData_TrialMessages_Trial-T000626_Team-TM000213_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",6049,10309,3002,40640,0,786,23577,35637,0,951,16498,10151,32400,0,26661,0,0,100,0,100,0,0,2,"T000626","TM000213",0,27593,2,1077,37.5,1367,138038,35058,120.9,58.2683333333333,0.0274832666666667
"279",9,"00:09:00","T000626","TM000213",9,26.8833333333333,11.0823333333333,0.0069145,1190.33333333333,147.5,0,20,593241,370,0,20,1,3.76,20,"Engineering_Specialist",1.5,5,5.33,0.806,0.238,3.57,1.5,2.58,30,"Medical_Specialist",2.5,3.5,5.2,0.722,0.223,2.61,1,3.9,40,"Transport_Specialist",2,4,5.8,0.778,0.143,3.24,0.595,0.769,0.399,0.236,0.624,0.201,3.14,30,0.0346,1.17,5.44,0.257,4.17,8.16,2,0.408,0.0416,3.41,"E000697","E000667","E000693","0 days 00:09:02.867000000","HSRData_TrialMessages_Trial-T000626_Team-TM000213_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",0,15169,0,44831,0,10424,13994,35582,0,1701,6098,0,52201,0,36294,839,0,20,0,20,1,1,0,"T000626","TM000213",0,31691,2,1114.5,75.8333333333333,2206,174332,35058,147.783333333333,69.3506666666667,0.0343977666666667
"280",10,"00:10:00","T000626","TM000213",10,21.5333333333333,10.7483333333333,0.00628333333333333,1281,164.166666666667,0.166666666666667,0,653528,370,0,0,1,3.76,20,"Engineering_Specialist",1.5,5,5.33,0.806,0.238,3.57,1.5,2.58,30,"Medical_Specialist",2.5,3.5,5.2,0.722,0.223,2.61,1,3.9,40,"Transport_Specialist",2,4,5.8,0.778,0.143,3.24,0.595,0.769,0.399,0.236,0.624,0.201,3.14,30,0.0346,1.17,5.44,0.257,4.17,8.16,2,0.408,0.0416,3.41,"E000697","E000667","E000693","0 days 00:10:03.314000000","HSRData_TrialMessages_Trial-T000626_Team-TM000213_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",2999,33826,5609,17566,0,18971,0,41029,0,1751,10313,0,47936,0,9486,445,0,0,0,0,0,0,0,"T000626","TM000213",0,63110,2,1190.33333333333,90.6666666666667,2651,183818,35058,169.316666666667,80.099,0.0406811
"281",11,"00:11:00","T000626","TM000213",11,22.2333333333333,11.9366666666667,0.00628793333333333,1361.33333333333,174.666666666667,0.166666666666667,10,713860,380,0,10,1,3.76,20,"Engineering_Specialist",1.5,5,5.33,0.806,0.238,3.57,1.5,2.58,30,"Medical_Specialist",2.5,3.5,5.2,0.722,0.223,2.61,1,3.9,40,"Transport_Specialist",2,4,5.8,0.778,0.143,3.24,0.595,0.769,0.399,0.236,0.624,0.201,3.14,30,0.0346,1.17,5.44,0.257,4.17,8.16,2,0.408,0.0416,3.41,"E000697","E000667","E000693","0 days 00:11:03.608000000","HSRData_TrialMessages_Trial-T000626_Team-TM000213_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",2998,19928,12368,24706,12221,8545,18504,32951,0,4448,11975,0,43577,0,23594,1972,0,10,0,10,1,0,0,"T000626","TM000213",12221,40448,2,1281,80.3333333333333,4623,207412,47279,191.55,92.0356666666667,0.0469690333333333
"282",12,"00:12:00","T000626","TM000213",12,23.8333333333333,8.815,0.00594016666666667,1475,177.833333333333,0.333333333333333,50,774311,430,1,0,1,3.76,20,"Engineering_Specialist",1.5,5,5.33,0.806,0.238,3.57,1.5,2.58,30,"Medical_Specialist",2.5,3.5,5.2,0.722,0.223,2.61,1,3.9,40,"Transport_Specialist",2,4,5.8,0.778,0.143,3.24,0.595,0.769,0.399,0.236,0.624,0.201,3.14,30,0.0346,1.17,5.44,0.257,4.17,8.16,2,0.408,0.0416,3.41,"E000697","E000667","E000693","0 days 00:12:03.907000000","HSRData_TrialMessages_Trial-T000626_Team-TM000213_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",6050,6804,19382,27764,0,8473,0,51527,0,1698,12472,0,45830,0,36323,1001,50,0,0,50,0,0,1,"T000626","TM000213",0,27749,2,1361.33333333333,113.666666666667,5624,243735,47279,215.383333333333,100.850666666667,0.0529092
"283",13,"00:13:00","T000626","TM000213",13,22.3,7.995,0.00279816666666667,1598.33333333333,173.333333333333,0.333333333333333,60,834708,490,1,10,1,3.76,20,"Engineering_Specialist",1.5,5,5.33,0.806,0.238,3.57,1.5,2.58,30,"Medical_Specialist",2.5,3.5,5.2,0.722,0.223,2.61,1,3.9,40,"Transport_Specialist",2,4,5.8,0.778,0.143,3.24,0.595,0.769,0.399,0.236,0.624,0.201,3.14,30,0.0346,1.17,5.44,0.257,4.17,8.16,2,0.408,0.0416,3.41,"E000697","E000667","E000693","0 days 00:13:04.349000000","HSRData_TrialMessages_Trial-T000626_Team-TM000213_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",6066,10569,16302,27063,0,15601,9923,34476,0,951,17118,0,41931,0,22572,3519,0,10,0,10,1,0,0,"T000626","TM000213",0,43288,2,1475,123.333333333333,9143,266307,47279,237.683333333333,108.845666666667,0.0557073666666667
"284",14,"00:14:00","T000626","TM000213",14,23.9666666666667,6.675,0.00246833333333333,1674.83333333333,183,0.333333333333333,20,894971,510,0,20,1,3.76,20,"Engineering_Specialist",1.5,5,5.33,0.806,0.238,3.57,1.5,2.58,30,"Medical_Specialist",2.5,3.5,5.2,0.722,0.223,2.61,1,3.9,40,"Transport_Specialist",2,4,5.8,0.778,0.143,3.24,0.595,0.769,0.399,0.236,0.624,0.201,3.14,30,0.0346,1.17,5.44,0.257,4.17,8.16,2,0.408,0.0416,3.41,"E000697","E000667","E000693","0 days 00:14:04.730000000","HSRData_TrialMessages_Trial-T000626_Team-TM000213_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",6052,13621,0,40327,0,2828,17936,39236,0,7351,12660,0,39989,0,26399,0,0,70,0,70,0,2,1,"T000626","TM000213",0,29109,2,1598.33333333333,76.5,9143,292706,47279,261.65,115.520666666667,0.0581757
"285",15,"00:15:00","T000626","TM000213",15,25.4,11.2483333333333,0.00683433333333333,1779.5,193.333333333333,0.166666666666667,50,955214,560,1,0,1,3.76,20,"Engineering_Specialist",1.5,5,5.33,0.806,0.238,3.57,1.5,2.58,30,"Medical_Specialist",2.5,3.5,5.2,0.722,0.223,2.61,1,3.9,40,"Transport_Specialist",2,4,5.8,0.778,0.143,3.24,0.595,0.769,0.399,0.236,0.624,0.201,3.14,30,0.0346,1.17,5.44,0.257,4.17,8.16,2,0.408,0.0416,3.41,"E000697","E000667","E000693","0 days 00:15:05.054000000","HSRData_TrialMessages_Trial-T000626_Team-TM000213_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",3000,14702,0,42298,0,9259,16350,34391,0,1800,5249,0,52951,0,31200,105,0,50,0,50,0,0,1,"T000626","TM000213",0,29210,2,1674.83333333333,104.666666666667,9248,323906,47279,287.05,126.769,0.0650100333333333
"286",16,"00:16:00","T000626","TM000213",16,24.96,16.252,0.00798512,1857.4,195.8,0.4,50,1005548,610,1,0,1,3.76,20,"Engineering_Specialist",1.5,5,5.33,0.806,0.238,3.57,1.5,2.58,30,"Medical_Specialist",2.5,3.5,5.2,0.722,0.223,2.61,1,3.9,40,"Transport_Specialist",2,4,5.8,0.778,0.143,3.24,0.595,0.769,0.399,0.236,0.624,0.201,3.14,30,0.0346,1.17,5.44,0.257,4.17,8.16,2,0.408,0.0416,3.41,"E000697","E000667","E000693","0 days 00:16:05.277000000","HSRData_TrialMessages_Trial-T000626_Team-TM000213_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",6050,15311,11603,27036,0,14627,10952,34421,0,3495,10314,5052,41139,0,26001,5485,0,50,0,50,0,0,1,"T000626","TM000213",0,40252,2,1779.5,77.9000000000001,14733,349907,47279,312.01,143.021,0.0729951533333333
"287",4,"00:04:00","T000627","TM000214",4,25.1,15.2333333333333,0.00822166666666667,695.333333333333,79.45,0,0,291729,0,0,0,1,4.5,30,"Engineering_Specialist",2.25,2,4.33,0.833,0.252,3.69,1,3.53,30,"Medical_Specialist",1,5,6.07,0.5,0.162,3.76,1,3.58,30,"Transport_Specialist",3,3,4.4,0.694,0.167,3.9,0.445,0.676,0.0881,0,1.25,0.193,3.79,30,0.137,1,4.93,0.802,3.33,0,2.08,0.825,0.0414,3.87,"E000669","E000686","E000659","0 days 00:04:01.378000000","HSRData_TrialMessages_Trial-T000627_Team-TM000214_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",0,8850,0,51150,0,18012,0,41988,0,0,14550,0,45450,0,29336,1149,0,0,0,0,0,0,0,"T000627","TM000214",0,41412,1,574.833333333333,120.5,1149,29336,0,25.1,15.2333333333333,0.00822166666666667
"288",5,"00:05:00","T000627","TM000214",5,22.6666666666667,14.5166666666667,0.0106783333333333,854.333333333333,89.15,0.166666666666667,0,352066,0,0,0,1,4.5,30,"Engineering_Specialist",2.25,2,4.33,0.833,0.252,3.69,1,3.53,30,"Medical_Specialist",1,5,6.07,0.5,0.162,3.76,1,3.58,30,"Transport_Specialist",3,3,4.4,0.694,0.167,3.9,0.445,0.676,0.0881,0,1.25,0.193,3.79,30,0.137,1,4.93,0.802,3.33,0,2.08,0.825,0.0414,3.87,"E000669","E000686","E000659","0 days 00:05:01.812000000","HSRData_TrialMessages_Trial-T000627_Team-TM000214_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",3000,16054,4211,36735,31430,26820,0,33180,0,0,6363,0,53637,0,16217,837,0,0,0,0,0,0,0,"T000627","TM000214",31430,49237,1,695.333333333333,159,1986,45553,31430,47.7666666666667,29.75,0.0189
"289",6,"00:06:00","T000627","TM000214",6,20.55,6.69333333333333,0.00278366666666667,1005.66666666667,114,0.166666666666667,60,412527,60,1,10,1,4.5,30,"Engineering_Specialist",2.25,2,4.33,0.833,0.252,3.69,1,3.53,30,"Medical_Specialist",1,5,6.07,0.5,0.162,3.76,1,3.58,30,"Transport_Specialist",3,3,4.4,0.694,0.167,3.9,0.445,0.676,0.0881,0,1.25,0.193,3.79,30,0.137,1,4.93,0.802,3.33,0,2.08,0.825,0.0414,3.87,"E000669","E000686","E000659","0 days 00:06:02.148000000","HSRData_TrialMessages_Trial-T000627_Team-TM000214_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",3001,35748,1164,20087,54983,7723,26401,25876,0,1753,8523,0,49724,0,16912,0,0,60,0,60,0,1,1,"T000627","TM000214",54983,51994,1,854.333333333333,151.333333333333,1986,62465,86413,68.3166666666667,36.4433333333333,0.0216836666666667
"290",7,"00:07:00","T000627","TM000214",7,21.35,9.7,0.00162066666666667,1133.5,115.5,0,10,472904,70,0,10,1,4.5,30,"Engineering_Specialist",2.25,2,4.33,0.833,0.252,3.69,1,3.53,30,"Medical_Specialist",1,5,6.07,0.5,0.162,3.76,1,3.58,30,"Transport_Specialist",3,3,4.4,0.694,0.167,3.9,0.445,0.676,0.0881,0,1.25,0.193,3.79,30,0.137,1,4.93,0.802,3.33,0,2.08,0.825,0.0414,3.87,"E000669","E000686","E000659","0 days 00:07:02.545000000","HSRData_TrialMessages_Trial-T000627_Team-TM000214_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",0,9582,17935,32483,10782,2619,23717,33664,0,851,30841,0,28308,0,24653,3778,0,10,0,10,1,0,0,"T000627","TM000214",10782,43042,1,1005.66666666667,127.833333333333,5764,87118,97195,89.6666666666667,46.1433333333333,0.0233043333333333
"291",8,"00:08:00","T000627","TM000214",8,22.2,10.8083333333333,0.00835,1235.66666666667,107.833333333333,0.166666666666667,100,533369,170,2,0,1,4.5,30,"Engineering_Specialist",2.25,2,4.33,0.833,0.252,3.69,1,3.53,30,"Medical_Specialist",1,5,6.07,0.5,0.162,3.76,1,3.58,30,"Transport_Specialist",3,3,4.4,0.694,0.167,3.9,0.445,0.676,0.0881,0,1.25,0.193,3.79,30,0.137,1,4.93,0.802,3.33,0,2.08,0.825,0.0414,3.87,"E000669","E000686","E000659","0 days 00:08:03.000000000","HSRData_TrialMessages_Trial-T000627_Team-TM000214_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",3000,24498,17266,15236,22483,6498,14500,39002,0,0,14616,0,45384,0,22802,1194,0,50,0,50,0,0,1,"T000627","TM000214",22483,45612,1,1133.5,102.166666666667,6958,109920,119678,111.866666666667,56.9516666666667,0.0316543333333333
"292",9,"00:09:00","T000627","TM000214",9,25.3333333333333,10.7433333333333,0.0055,1333.83333333333,138.5,0,0,593605,170,0,0,1,4.5,30,"Engineering_Specialist",2.25,2,4.33,0.833,0.252,3.69,1,3.53,30,"Medical_Specialist",1,5,6.07,0.5,0.162,3.76,1,3.58,30,"Transport_Specialist",3,3,4.4,0.694,0.167,3.9,0.445,0.676,0.0881,0,1.25,0.193,3.79,30,0.137,1,4.93,0.802,3.33,0,2.08,0.825,0.0414,3.87,"E000669","E000686","E000659","0 days 00:09:03.377000000","HSRData_TrialMessages_Trial-T000627_Team-TM000214_Member-na_CondBtwn-none_CondWin-na_Vers-6.metadata","asist3",1,"No Advisor","A-B",0,3477,1187,55336,4187,13133,0,46867,0,7820,13797,0,38383,0,27883,0,50,0,0,50,0,0,1,"T000627","TM000214",4187,30407,1,1235.66666666667,98.1666666666665,6958,137803,123865,137.2,67.695,0.0371543333333333
